interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,curtailment_type,curtailment_reason,fuel_type,curtailment_mwh,curtailment_mw
2026-03-21T03:00:00-07:00,2026-03-21 10:00:00+00:00,2026-03-21T04:00:00-07:00,2026-03-21 11:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-03-21T03:00:00-07:00,2026-03-21 10:00:00+00:00,2026-03-21T04:00:00-07:00,2026-03-21 11:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-03-21T03:00:00-07:00,2026-03-21 10:00:00+00:00,2026-03-21T04:00:00-07:00,2026-03-21 11:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-03-21T03:00:00-07:00,2026-03-21 10:00:00+00:00,2026-03-21T04:00:00-07:00,2026-03-21 11:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-03-21T03:00:00-07:00,2026-03-21 10:00:00+00:00,2026-03-21T04:00:00-07:00,2026-03-21 11:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-03-21T04:00:00-07:00,2026-03-21 11:00:00+00:00,2026-03-21T05:00:00-07:00,2026-03-21 12:00:00+00:00,Economic,Local,Solar,0.0,0.0
2026-03-21T04:00:00-07:00,2026-03-21 11:00:00+00:00,2026-03-21T05:00:00-07:00,2026-03-21 12:00:00+00:00,Economic,Local,Wind,0.0,0.0
2026-03-21T04:00:00-07:00,2026-03-21 11:00:00+00:00,2026-03-21T05:00:00-07:00,2026-03-21 12:00:00+00:00,Economic,System,Solar,0.0,0.0
2026-03-21T04:00:00-07:00,2026-03-21 11:00:00+00:00,2026-03-21T05:00:00-07:00,2026-03-21 12:00:00+00:00,Economic,System,Wind,0.0,0.0
2026-03-21T04:00:00-07:00,2026-03-21 11:00:00+00:00,2026-03-21T05:00:00-07:00,2026-03-21 12:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-03-21T04:00:00-07:00,2026-03-21 11:00:00+00:00,2026-03-21T05:00:00-07:00,2026-03-21 12:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-03-21T04:00:00-07:00,2026-03-21 11:00:00+00:00,2026-03-21T05:00:00-07:00,2026-03-21 12:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-03-21T04:00:00-07:00,2026-03-21 11:00:00+00:00,2026-03-21T05:00:00-07:00,2026-03-21 12:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-03-21T04:00:00-07:00,2026-03-21 11:00:00+00:00,2026-03-21T05:00:00-07:00,2026-03-21 12:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-03-21T04:00:00-07:00,2026-03-21 11:00:00+00:00,2026-03-21T05:00:00-07:00,2026-03-21 12:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-03-21T04:00:00-07:00,2026-03-21 11:00:00+00:00,2026-03-21T05:00:00-07:00,2026-03-21 12:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-03-21T04:00:00-07:00,2026-03-21 11:00:00+00:00,2026-03-21T05:00:00-07:00,2026-03-21 12:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-03-21T05:00:00-07:00,2026-03-21 12:00:00+00:00,2026-03-21T06:00:00-07:00,2026-03-21 13:00:00+00:00,Economic,Local,Solar,0.0,0.0
2026-03-21T05:00:00-07:00,2026-03-21 12:00:00+00:00,2026-03-21T06:00:00-07:00,2026-03-21 13:00:00+00:00,Economic,Local,Wind,0.0,0.0
2026-03-21T05:00:00-07:00,2026-03-21 12:00:00+00:00,2026-03-21T06:00:00-07:00,2026-03-21 13:00:00+00:00,Economic,System,Solar,0.0,0.0
2026-03-21T05:00:00-07:00,2026-03-21 12:00:00+00:00,2026-03-21T06:00:00-07:00,2026-03-21 13:00:00+00:00,Economic,System,Wind,0.0,0.0
2026-03-21T05:00:00-07:00,2026-03-21 12:00:00+00:00,2026-03-21T06:00:00-07:00,2026-03-21 13:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-03-21T05:00:00-07:00,2026-03-21 12:00:00+00:00,2026-03-21T06:00:00-07:00,2026-03-21 13:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-03-21T05:00:00-07:00,2026-03-21 12:00:00+00:00,2026-03-21T06:00:00-07:00,2026-03-21 13:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-03-21T05:00:00-07:00,2026-03-21 12:00:00+00:00,2026-03-21T06:00:00-07:00,2026-03-21 13:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-03-21T05:00:00-07:00,2026-03-21 12:00:00+00:00,2026-03-21T06:00:00-07:00,2026-03-21 13:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-03-21T05:00:00-07:00,2026-03-21 12:00:00+00:00,2026-03-21T06:00:00-07:00,2026-03-21 13:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-03-21T05:00:00-07:00,2026-03-21 12:00:00+00:00,2026-03-21T06:00:00-07:00,2026-03-21 13:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-03-21T05:00:00-07:00,2026-03-21 12:00:00+00:00,2026-03-21T06:00:00-07:00,2026-03-21 13:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-03-21T06:00:00-07:00,2026-03-21 13:00:00+00:00,2026-03-21T07:00:00-07:00,2026-03-21 14:00:00+00:00,Economic,Local,Solar,0.0,0.0
2026-03-21T06:00:00-07:00,2026-03-21 13:00:00+00:00,2026-03-21T07:00:00-07:00,2026-03-21 14:00:00+00:00,Economic,Local,Wind,0.0,0.0
2026-03-21T06:00:00-07:00,2026-03-21 13:00:00+00:00,2026-03-21T07:00:00-07:00,2026-03-21 14:00:00+00:00,Economic,System,Solar,9.523e-05,0.0
2026-03-21T06:00:00-07:00,2026-03-21 13:00:00+00:00,2026-03-21T07:00:00-07:00,2026-03-21 14:00:00+00:00,Economic,System,Wind,0.0,0.0
2026-03-21T06:00:00-07:00,2026-03-21 13:00:00+00:00,2026-03-21T07:00:00-07:00,2026-03-21 14:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-03-21T06:00:00-07:00,2026-03-21 13:00:00+00:00,2026-03-21T07:00:00-07:00,2026-03-21 14:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-03-21T06:00:00-07:00,2026-03-21 13:00:00+00:00,2026-03-21T07:00:00-07:00,2026-03-21 14:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-03-21T06:00:00-07:00,2026-03-21 13:00:00+00:00,2026-03-21T07:00:00-07:00,2026-03-21 14:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-03-21T06:00:00-07:00,2026-03-21 13:00:00+00:00,2026-03-21T07:00:00-07:00,2026-03-21 14:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-03-21T06:00:00-07:00,2026-03-21 13:00:00+00:00,2026-03-21T07:00:00-07:00,2026-03-21 14:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-03-21T06:00:00-07:00,2026-03-21 13:00:00+00:00,2026-03-21T07:00:00-07:00,2026-03-21 14:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-03-21T06:00:00-07:00,2026-03-21 13:00:00+00:00,2026-03-21T07:00:00-07:00,2026-03-21 14:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-03-21T07:00:00-07:00,2026-03-21 14:00:00+00:00,2026-03-21T08:00:00-07:00,2026-03-21 15:00:00+00:00,Economic,Local,Solar,13.33,90.35
2026-03-21T07:00:00-07:00,2026-03-21 14:00:00+00:00,2026-03-21T08:00:00-07:00,2026-03-21 15:00:00+00:00,Economic,Local,Wind,0.0,0.0
2026-03-21T07:00:00-07:00,2026-03-21 14:00:00+00:00,2026-03-21T08:00:00-07:00,2026-03-21 15:00:00+00:00,Economic,System,Solar,8.28,38.84
2026-03-21T07:00:00-07:00,2026-03-21 14:00:00+00:00,2026-03-21T08:00:00-07:00,2026-03-21 15:00:00+00:00,Economic,System,Wind,0.0,0.0
2026-03-21T07:00:00-07:00,2026-03-21 14:00:00+00:00,2026-03-21T08:00:00-07:00,2026-03-21 15:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-03-21T07:00:00-07:00,2026-03-21 14:00:00+00:00,2026-03-21T08:00:00-07:00,2026-03-21 15:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-03-21T07:00:00-07:00,2026-03-21 14:00:00+00:00,2026-03-21T08:00:00-07:00,2026-03-21 15:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-03-21T07:00:00-07:00,2026-03-21 14:00:00+00:00,2026-03-21T08:00:00-07:00,2026-03-21 15:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-03-21T07:00:00-07:00,2026-03-21 14:00:00+00:00,2026-03-21T08:00:00-07:00,2026-03-21 15:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-03-21T07:00:00-07:00,2026-03-21 14:00:00+00:00,2026-03-21T08:00:00-07:00,2026-03-21 15:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-03-21T07:00:00-07:00,2026-03-21 14:00:00+00:00,2026-03-21T08:00:00-07:00,2026-03-21 15:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-03-21T07:00:00-07:00,2026-03-21 14:00:00+00:00,2026-03-21T08:00:00-07:00,2026-03-21 15:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-03-21T08:00:00-07:00,2026-03-21 15:00:00+00:00,2026-03-21T09:00:00-07:00,2026-03-21 16:00:00+00:00,Economic,Local,Solar,486.2,1399.0
2026-03-21T08:00:00-07:00,2026-03-21 15:00:00+00:00,2026-03-21T09:00:00-07:00,2026-03-21 16:00:00+00:00,Economic,Local,Wind,0.0,0.0
2026-03-21T08:00:00-07:00,2026-03-21 15:00:00+00:00,2026-03-21T09:00:00-07:00,2026-03-21 16:00:00+00:00,Economic,System,Solar,0.4457,0.0
2026-03-21T08:00:00-07:00,2026-03-21 15:00:00+00:00,2026-03-21T09:00:00-07:00,2026-03-21 16:00:00+00:00,Economic,System,Wind,0.0,0.0
2026-03-21T08:00:00-07:00,2026-03-21 15:00:00+00:00,2026-03-21T09:00:00-07:00,2026-03-21 16:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-03-21T08:00:00-07:00,2026-03-21 15:00:00+00:00,2026-03-21T09:00:00-07:00,2026-03-21 16:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-03-21T08:00:00-07:00,2026-03-21 15:00:00+00:00,2026-03-21T09:00:00-07:00,2026-03-21 16:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-03-21T08:00:00-07:00,2026-03-21 15:00:00+00:00,2026-03-21T09:00:00-07:00,2026-03-21 16:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-03-21T08:00:00-07:00,2026-03-21 15:00:00+00:00,2026-03-21T09:00:00-07:00,2026-03-21 16:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-03-21T08:00:00-07:00,2026-03-21 15:00:00+00:00,2026-03-21T09:00:00-07:00,2026-03-21 16:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-03-21T08:00:00-07:00,2026-03-21 15:00:00+00:00,2026-03-21T09:00:00-07:00,2026-03-21 16:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-03-21T08:00:00-07:00,2026-03-21 15:00:00+00:00,2026-03-21T09:00:00-07:00,2026-03-21 16:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-03-21T09:00:00-07:00,2026-03-21 16:00:00+00:00,2026-03-21T10:00:00-07:00,2026-03-21 17:00:00+00:00,Economic,Local,Solar,451.1,676.4
2026-03-21T09:00:00-07:00,2026-03-21 16:00:00+00:00,2026-03-21T10:00:00-07:00,2026-03-21 17:00:00+00:00,Economic,Local,Wind,0.0,0.0
2026-03-21T09:00:00-07:00,2026-03-21 16:00:00+00:00,2026-03-21T10:00:00-07:00,2026-03-21 17:00:00+00:00,Economic,System,Solar,0.002541,0.0
2026-03-21T09:00:00-07:00,2026-03-21 16:00:00+00:00,2026-03-21T10:00:00-07:00,2026-03-21 17:00:00+00:00,Economic,System,Wind,0.0,0.0
2026-03-21T09:00:00-07:00,2026-03-21 16:00:00+00:00,2026-03-21T10:00:00-07:00,2026-03-21 17:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-03-21T09:00:00-07:00,2026-03-21 16:00:00+00:00,2026-03-21T10:00:00-07:00,2026-03-21 17:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-03-21T09:00:00-07:00,2026-03-21 16:00:00+00:00,2026-03-21T10:00:00-07:00,2026-03-21 17:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-03-21T09:00:00-07:00,2026-03-21 16:00:00+00:00,2026-03-21T10:00:00-07:00,2026-03-21 17:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-03-21T09:00:00-07:00,2026-03-21 16:00:00+00:00,2026-03-21T10:00:00-07:00,2026-03-21 17:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-03-21T09:00:00-07:00,2026-03-21 16:00:00+00:00,2026-03-21T10:00:00-07:00,2026-03-21 17:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-03-21T09:00:00-07:00,2026-03-21 16:00:00+00:00,2026-03-21T10:00:00-07:00,2026-03-21 17:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-03-21T09:00:00-07:00,2026-03-21 16:00:00+00:00,2026-03-21T10:00:00-07:00,2026-03-21 17:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-03-21T10:00:00-07:00,2026-03-21 17:00:00+00:00,2026-03-21T11:00:00-07:00,2026-03-21 18:00:00+00:00,Economic,Local,Solar,327.2,481.2
2026-03-21T10:00:00-07:00,2026-03-21 17:00:00+00:00,2026-03-21T11:00:00-07:00,2026-03-21 18:00:00+00:00,Economic,Local,Wind,0.0,0.0
2026-03-21T10:00:00-07:00,2026-03-21 17:00:00+00:00,2026-03-21T11:00:00-07:00,2026-03-21 18:00:00+00:00,Economic,System,Solar,0.008426,0.0
2026-03-21T10:00:00-07:00,2026-03-21 17:00:00+00:00,2026-03-21T11:00:00-07:00,2026-03-21 18:00:00+00:00,Economic,System,Wind,0.0,0.0
2026-03-21T10:00:00-07:00,2026-03-21 17:00:00+00:00,2026-03-21T11:00:00-07:00,2026-03-21 18:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-03-21T10:00:00-07:00,2026-03-21 17:00:00+00:00,2026-03-21T11:00:00-07:00,2026-03-21 18:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-03-21T10:00:00-07:00,2026-03-21 17:00:00+00:00,2026-03-21T11:00:00-07:00,2026-03-21 18:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-03-21T10:00:00-07:00,2026-03-21 17:00:00+00:00,2026-03-21T11:00:00-07:00,2026-03-21 18:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-03-21T10:00:00-07:00,2026-03-21 17:00:00+00:00,2026-03-21T11:00:00-07:00,2026-03-21 18:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-03-21T10:00:00-07:00,2026-03-21 17:00:00+00:00,2026-03-21T11:00:00-07:00,2026-03-21 18:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-03-21T10:00:00-07:00,2026-03-21 17:00:00+00:00,2026-03-21T11:00:00-07:00,2026-03-21 18:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-03-21T10:00:00-07:00,2026-03-21 17:00:00+00:00,2026-03-21T11:00:00-07:00,2026-03-21 18:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-03-21T11:00:00-07:00,2026-03-21 18:00:00+00:00,2026-03-21T12:00:00-07:00,2026-03-21 19:00:00+00:00,Economic,Local,Solar,522.5,784.0
2026-03-21T11:00:00-07:00,2026-03-21 18:00:00+00:00,2026-03-21T12:00:00-07:00,2026-03-21 19:00:00+00:00,Economic,Local,Wind,0.0,0.0
2026-03-21T11:00:00-07:00,2026-03-21 18:00:00+00:00,2026-03-21T12:00:00-07:00,2026-03-21 19:00:00+00:00,Economic,System,Solar,0.006133,0.0
2026-03-21T11:00:00-07:00,2026-03-21 18:00:00+00:00,2026-03-21T12:00:00-07:00,2026-03-21 19:00:00+00:00,Economic,System,Wind,0.0,0.0
2026-03-21T11:00:00-07:00,2026-03-21 18:00:00+00:00,2026-03-21T12:00:00-07:00,2026-03-21 19:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-03-21T11:00:00-07:00,2026-03-21 18:00:00+00:00,2026-03-21T12:00:00-07:00,2026-03-21 19:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-03-21T11:00:00-07:00,2026-03-21 18:00:00+00:00,2026-03-21T12:00:00-07:00,2026-03-21 19:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-03-21T11:00:00-07:00,2026-03-21 18:00:00+00:00,2026-03-21T12:00:00-07:00,2026-03-21 19:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-03-21T11:00:00-07:00,2026-03-21 18:00:00+00:00,2026-03-21T12:00:00-07:00,2026-03-21 19:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-03-21T11:00:00-07:00,2026-03-21 18:00:00+00:00,2026-03-21T12:00:00-07:00,2026-03-21 19:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-03-21T11:00:00-07:00,2026-03-21 18:00:00+00:00,2026-03-21T12:00:00-07:00,2026-03-21 19:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-03-21T11:00:00-07:00,2026-03-21 18:00:00+00:00,2026-03-21T12:00:00-07:00,2026-03-21 19:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-03-21T12:00:00-07:00,2026-03-21 19:00:00+00:00,2026-03-21T13:00:00-07:00,2026-03-21 20:00:00+00:00,Economic,Local,Solar,874.2,1306.0
2026-03-21T12:00:00-07:00,2026-03-21 19:00:00+00:00,2026-03-21T13:00:00-07:00,2026-03-21 20:00:00+00:00,Economic,Local,Wind,0.0,0.0
2026-03-21T12:00:00-07:00,2026-03-21 19:00:00+00:00,2026-03-21T13:00:00-07:00,2026-03-21 20:00:00+00:00,Economic,System,Solar,0.001742,0.0
2026-03-21T12:00:00-07:00,2026-03-21 19:00:00+00:00,2026-03-21T13:00:00-07:00,2026-03-21 20:00:00+00:00,Economic,System,Wind,0.0,0.0
2026-03-21T12:00:00-07:00,2026-03-21 19:00:00+00:00,2026-03-21T13:00:00-07:00,2026-03-21 20:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-03-21T12:00:00-07:00,2026-03-21 19:00:00+00:00,2026-03-21T13:00:00-07:00,2026-03-21 20:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-03-21T12:00:00-07:00,2026-03-21 19:00:00+00:00,2026-03-21T13:00:00-07:00,2026-03-21 20:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-03-21T12:00:00-07:00,2026-03-21 19:00:00+00:00,2026-03-21T13:00:00-07:00,2026-03-21 20:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-03-21T12:00:00-07:00,2026-03-21 19:00:00+00:00,2026-03-21T13:00:00-07:00,2026-03-21 20:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-03-21T12:00:00-07:00,2026-03-21 19:00:00+00:00,2026-03-21T13:00:00-07:00,2026-03-21 20:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-03-21T12:00:00-07:00,2026-03-21 19:00:00+00:00,2026-03-21T13:00:00-07:00,2026-03-21 20:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-03-21T12:00:00-07:00,2026-03-21 19:00:00+00:00,2026-03-21T13:00:00-07:00,2026-03-21 20:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-03-21T13:00:00-07:00,2026-03-21 20:00:00+00:00,2026-03-21T14:00:00-07:00,2026-03-21 21:00:00+00:00,Economic,Local,Solar,992.5,1305.0
2026-03-21T13:00:00-07:00,2026-03-21 20:00:00+00:00,2026-03-21T14:00:00-07:00,2026-03-21 21:00:00+00:00,Economic,Local,Wind,0.0,0.0
2026-03-21T13:00:00-07:00,2026-03-21 20:00:00+00:00,2026-03-21T14:00:00-07:00,2026-03-21 21:00:00+00:00,Economic,System,Solar,0.001887,0.0
2026-03-21T13:00:00-07:00,2026-03-21 20:00:00+00:00,2026-03-21T14:00:00-07:00,2026-03-21 21:00:00+00:00,Economic,System,Wind,0.0,0.0
2026-03-21T13:00:00-07:00,2026-03-21 20:00:00+00:00,2026-03-21T14:00:00-07:00,2026-03-21 21:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-03-21T13:00:00-07:00,2026-03-21 20:00:00+00:00,2026-03-21T14:00:00-07:00,2026-03-21 21:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-03-21T13:00:00-07:00,2026-03-21 20:00:00+00:00,2026-03-21T14:00:00-07:00,2026-03-21 21:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-03-21T13:00:00-07:00,2026-03-21 20:00:00+00:00,2026-03-21T14:00:00-07:00,2026-03-21 21:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-03-21T13:00:00-07:00,2026-03-21 20:00:00+00:00,2026-03-21T14:00:00-07:00,2026-03-21 21:00:00+00:00,SelfSchCut,Local,Solar,0.4555,0.0
2026-03-21T13:00:00-07:00,2026-03-21 20:00:00+00:00,2026-03-21T14:00:00-07:00,2026-03-21 21:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-03-21T13:00:00-07:00,2026-03-21 20:00:00+00:00,2026-03-21T14:00:00-07:00,2026-03-21 21:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-03-21T13:00:00-07:00,2026-03-21 20:00:00+00:00,2026-03-21T14:00:00-07:00,2026-03-21 21:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-03-21T14:00:00-07:00,2026-03-21 21:00:00+00:00,2026-03-21T15:00:00-07:00,2026-03-21 22:00:00+00:00,Economic,Local,Solar,1692.0,2397.0
2026-03-21T14:00:00-07:00,2026-03-21 21:00:00+00:00,2026-03-21T15:00:00-07:00,2026-03-21 22:00:00+00:00,Economic,Local,Wind,67.34,120.1
2026-03-21T14:00:00-07:00,2026-03-21 21:00:00+00:00,2026-03-21T15:00:00-07:00,2026-03-21 22:00:00+00:00,Economic,System,Solar,0.001479,0.0
2026-03-21T14:00:00-07:00,2026-03-21 21:00:00+00:00,2026-03-21T15:00:00-07:00,2026-03-21 22:00:00+00:00,Economic,System,Wind,0.0,0.0
2026-03-21T14:00:00-07:00,2026-03-21 21:00:00+00:00,2026-03-21T15:00:00-07:00,2026-03-21 22:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-03-21T14:00:00-07:00,2026-03-21 21:00:00+00:00,2026-03-21T15:00:00-07:00,2026-03-21 22:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-03-21T14:00:00-07:00,2026-03-21 21:00:00+00:00,2026-03-21T15:00:00-07:00,2026-03-21 22:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-03-21T14:00:00-07:00,2026-03-21 21:00:00+00:00,2026-03-21T15:00:00-07:00,2026-03-21 22:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-03-21T14:00:00-07:00,2026-03-21 21:00:00+00:00,2026-03-21T15:00:00-07:00,2026-03-21 22:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-03-21T14:00:00-07:00,2026-03-21 21:00:00+00:00,2026-03-21T15:00:00-07:00,2026-03-21 22:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-03-21T14:00:00-07:00,2026-03-21 21:00:00+00:00,2026-03-21T15:00:00-07:00,2026-03-21 22:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-03-21T14:00:00-07:00,2026-03-21 21:00:00+00:00,2026-03-21T15:00:00-07:00,2026-03-21 22:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-03-21T15:00:00-07:00,2026-03-21 22:00:00+00:00,2026-03-21T16:00:00-07:00,2026-03-21 23:00:00+00:00,Economic,Local,Solar,1894.0,2481.0
2026-03-21T15:00:00-07:00,2026-03-21 22:00:00+00:00,2026-03-21T16:00:00-07:00,2026-03-21 23:00:00+00:00,Economic,Local,Wind,97.13,181.8
2026-03-21T15:00:00-07:00,2026-03-21 22:00:00+00:00,2026-03-21T16:00:00-07:00,2026-03-21 23:00:00+00:00,Economic,System,Solar,44.54,0.0
2026-03-21T15:00:00-07:00,2026-03-21 22:00:00+00:00,2026-03-21T16:00:00-07:00,2026-03-21 23:00:00+00:00,Economic,System,Wind,3.807,0.0
2026-03-21T15:00:00-07:00,2026-03-21 22:00:00+00:00,2026-03-21T16:00:00-07:00,2026-03-21 23:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-03-21T15:00:00-07:00,2026-03-21 22:00:00+00:00,2026-03-21T16:00:00-07:00,2026-03-21 23:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-03-21T15:00:00-07:00,2026-03-21 22:00:00+00:00,2026-03-21T16:00:00-07:00,2026-03-21 23:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-03-21T15:00:00-07:00,2026-03-21 22:00:00+00:00,2026-03-21T16:00:00-07:00,2026-03-21 23:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-03-21T15:00:00-07:00,2026-03-21 22:00:00+00:00,2026-03-21T16:00:00-07:00,2026-03-21 23:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-03-21T15:00:00-07:00,2026-03-21 22:00:00+00:00,2026-03-21T16:00:00-07:00,2026-03-21 23:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-03-21T15:00:00-07:00,2026-03-21 22:00:00+00:00,2026-03-21T16:00:00-07:00,2026-03-21 23:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-03-21T15:00:00-07:00,2026-03-21 22:00:00+00:00,2026-03-21T16:00:00-07:00,2026-03-21 23:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-03-21T16:00:00-07:00,2026-03-21 23:00:00+00:00,2026-03-21T17:00:00-07:00,2026-03-22 00:00:00+00:00,Economic,Local,Solar,1674.0,2411.0
2026-03-21T16:00:00-07:00,2026-03-21 23:00:00+00:00,2026-03-21T17:00:00-07:00,2026-03-22 00:00:00+00:00,Economic,Local,Wind,101.1,204.5
2026-03-21T16:00:00-07:00,2026-03-21 23:00:00+00:00,2026-03-21T17:00:00-07:00,2026-03-22 00:00:00+00:00,Economic,System,Solar,0.1352,1.608
2026-03-21T16:00:00-07:00,2026-03-21 23:00:00+00:00,2026-03-21T17:00:00-07:00,2026-03-22 00:00:00+00:00,Economic,System,Wind,2.412,0.0
2026-03-21T16:00:00-07:00,2026-03-21 23:00:00+00:00,2026-03-21T17:00:00-07:00,2026-03-22 00:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-03-21T16:00:00-07:00,2026-03-21 23:00:00+00:00,2026-03-21T17:00:00-07:00,2026-03-22 00:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
